tic;x;y;z;angle;momx;momy;shield;health;ammo;sector_x;sector_y
25863;539;394;0;17824;-9;-1;94;100;40;2;1
25898;257;440;0;15188;-8;3;94;100;40;1;1
25933;108;502;0;17824;-5;0;94;100;40;0;2
25968;60;505;0;24152;-1;-2;94;100;40;0;2
26003;29;449;0;15188;-1;-1;94;100;40;0;1
26073;1696;349;-64;28863;0;-3;94;100;40;6;1
26108;1777;169;-64;35719;1;-3;94;100;40;7;0
26143;1826;115;-64;31676;4;-5;94;100;40;7;0
26178;1956;-98;-64;24117;-2;-8;94;100;40;7;0
26213;1868;-364;-64;27105;-2;-9;94;100;40;7;-1
26248;1870;-651;-64;24645;-1;-9;94;100;40;7;-2
26283;1702;-849;-64;16734;-8;-2;94;100;40;6;-3
26318;1424;-823;-64;16383;-9;1;94;100;40;5;-3
26353;1147;-739;-64;19195;-9;0;94;100;44;4;-2
26388;1055;-732;-64;10934;-1;0;94;100;44;4;-2
26435;1050;-815;-64;8824;-1;-8;94;100;44;4;-3
26470;1030;-904;-64;13922;-4;2;94;100;44;4;-3
26505;807;-791;-64;12164;-7;4;94;100;44;3;-3
26540;712;-545;-64;7066;0;7;94;100;44;2;-2
26575;791;-265;-64;4078;3;3;93;96;44;3;-1
26610;921;-192;-64;1090;6;1;93;96;44;3;0
26645;1173;-215;-64;35684;3;-1;93;96;44;4;0
26683;1183;-225;-64;31465;0;-2;93;96;44;4;0
26718;1184;-308;-64;1266;1;-1;93;96;44;4;-1
26753;1255;-286;-64;3902;0;0;93;96;44;5;-1
26788;1253;-273;-64;9703;-1;0;93;96;44;5;-1
26823;1232;-179;-64;9703;-1;5;93;96;44;4;0
26858;1220;14;-56;10406;-1;1;93;96;44;4;0
26893;1197;24;-56;19195;-5;-1;93;96;44;4;0
26928;1101;6;-56;8824;-1;-1;93;96;44;4;0
26974;1150;49;-56;4605;4;4;93;96;44;4;0
27033;1064;-1120;-64;17297;-8;0;93;96;44;4;-4
27068;839;-1096;-64;21867;-2;0;93;96;44;3;-4
27103;784;-1177;-64;29777;0;-1;93;96;44;3;-4
27153;815;-1196;-64;34172;0;-1;93;96;44;3;-4
27244;784;-1200;-64;30305;0;-1;93;96;44;3;-4
27279;801;-1169;-64;27316;-1;0;93;96;44;3;-4
27349;801;-1196;-64;27316;-1;2;93;96;44;3;-4
27384;797;-1115;-64;27316;0;-1;93;96;44;3;-4
27434;707;-1116;-64;15012;-7;1;93;96;44;2;-4
27469;523;-938;-64;10266;-3;7;93;96;44;2;-3
27504;436;-739;-64;12199;-1;1;93;96;44;1;-2
27539;407;-734;-64;20461;-5;-2;93;96;44;1;-2
27574;270;-835;-64;28371;0;-6;93;96;44;1;-3
27609;315;-1071;-64;31008;0;-4;93;96;44;1;-4
27644;407;-1151;-64;35402;0;-1;93;96;44;1;-4
27681;440;-1161;-64;35402;5;-1;93;96;44;1;-4
27740;-11;-651;0;22500;-4;-4;93;96;44;0;-2
27775;-44;-684;0;32520;-1;-1;93;96;44;0;-2
27857;-68;-728;0;26367;-1;-1;93;96;42;0;-2
27893;-71;-701;0;27246;-1;1;93;96;42;0;-2
27928;-73;-642;0;26895;-1;0;93;100;41;0;-2
27963;-129;-825;0;29707;-1;-7;93;100;41;0;-3
27998;-130;-896;0;2672;-1;-1;93;100;41;0;-3
28041;-92;-801;0;8648;1;7;93;100;41;0;-3
28076;-116;-540;0;16559;-6;5;93;100;41;0;-2
28111;-169;-522;0;28863;-1;-1;93;100;41;0;-2
28146;-84;-683;0;27281;2;-7;93;100;41;0;-2
28181;-116;-944;0;24820;-2;-6;93;100;41;0;-3
28216;-144;-1072;0;27984;0;-7;93;100;41;0;-4
28251;-122;-1264;0;31852;0;0;93;100;41;0;-5
28296;-110;-1227;0;8156;0;5;93;100;41;0;-4
28331;-83;-1044;0;9738;0;2;90;94;41;0;-4
28366;-81;-1025;0;12023;0;0;90;94;40;0;-4
28437;-39;-1060;0;13957;0;-1;90;94;39;0;-4
28472;55;-1140;0;13957;5;-5;90;94;38;0;-4
28507;-10;-1068;0;15012;-6;5;90;94;38;0;-4
28542;-191;-1055;0;23273;-2;-2;90;94;38;0;-4
28577;-238;-1104;0;17824;-1;-1;90;94;38;0;-4
28684;-145;-1148;0;949;7;-2;90;94;38;0;-4
28719;19;-1007;0;11145;-1;7;90;94;38;0;-4
28754;-70;-810;0;9914;-3;7;90;94;38;0;-3
28789;-80;-828;0;10266;1;-8;90;94;38;0;-3
28824;-181;-842;0;14660;-7;3;90;94;38;0;-3
29009;-248;-915;0;9035;0;-9;90;94;38;0;-3
29053;-187;-927;0;246;2;1;90;94;38;0;-3
29088;18;-986;0;29742;6;-5;90;94;38;0;-3
29123;19;-1214;0;21656;-6;-6;90;94;38;0;-4
29158;-121;-1260;0;14273;-2;0;90;94;38;0;-5
29193;-169;-1259;0;17965;-6;0;90;94;38;0;-5
29255;2144;-783;-64;29637;0;-2;90;94;38;8;-3
29302;2146;-797;-64;35086;2;-1;90;94;38;8;-3
29337;2225;-826;-64;22781;0;-1;90;94;38;8;-3
29376;2191;-886;-56;23133;-4;-6;90;94;38;8;-3
29411;2026;-1049;-64;24539;-2;-2;90;100;38;8;-4
29457;2033;-1054;-64;1898;4;1;90;100;38;8;-4
29492;2152;-1021;-64;7523;0;0;90;100;38;8;-4
29527;2164;-980;-64;8227;0;3;90;100;38;8;-3
29562;2169;-946;-56;19652;0;0;90;100;38;8;-3
29607;2143;-1096;-64;26859;-1;0;90;100;38;8;-4
29652;2145;-1006;-64;26859;-1;-1;90;100;37;8;-4
29688;2136;-1038;-64;25102;-2;-5;90;100;37;8;-4
29723;2153;-1133;-64;27387;1;-7;90;100;37;8;-4
30418;1115;-3582;0;3023;5;3;0;100;50;4;-14
30453;1313;-3494;0;4078;1;0;0;101;50;5;-13
30493;1320;-3438;0;10055;-1;3;0;101;50;5;-13
30528;1314;-3400;0;19547;-1;-1;0;101;50;5;-13
30563;1145;-3513;0;23238;-5;-7;0;101;50;4;-14
30598;1053;-3657;0;26227;0;3;0;101;50;4;-14
30633;1064;-3540;0;20074;-3;-1;0;101;50;4;-14
30668;872;-3554;0;14449;-4;2;0;101;50;3;-14
30703;740;-3531;0;15504;-4;-1;0;102;50;2;-14
30746;720;-3404;0;9703;-1;7;0;102;50;2;-13
30781;636;-3227;-8;17965;-7;2;0;102;50;2;-12
30816;472;-3223;-8;25348;-4;-5;0;102;50;1;-12
30851;325;-3420;-8;20250;-6;-4;0;102;50;1;-13
30886;193;-3402;-8;15855;-7;2;0;102;50;0;-13
30926;116;-3336;-8;7770;0;1;0;104;50;0;-13
30961;199;-3294;-8;1266;6;2;0;104;50;0;-13
30996;385;-3257;-8;6715;6;3;0;104;50;1;-13
31031;410;-3106;-8;14449;-5;4;0;104;50;1;-12
31066;178;-3072;-8;23062;-7;-5;0;104;50;0;-12
31108;94;-3075;-8;12164;0;0;0;106;50;0;-12
31143;156;-3025;-8;2496;3;0;0;106;50;0;-12
31178;346;-3050;-8;31992;1;-1;0;106;50;1;-12
31213;262;-3028;-8;31289;0;-2;0;106;50;1;-12
31248;256;-3025;-8;31289;-1;0;0;106;50;1;-12
31283;365;-3025;-8;34102;3;-1;0;106;50;1;-12
31318;464;-3200;-8;24609;-2;-8;1;106;50;1;-12
31353;335;-3437;-8;17754;-6;-4;1;106;50;1;-13
31421;396;-3438;-8;176;6;0;2;106;50;1;-13
31456;439;-3405;-8;9141;0;4;2;106;50;1;-13
31491;343;-3202;-8;19160;-7;2;2;106;50;1;-12
31526;168;-3201;88;19863;-5;-2;2;106;50;0;-12
31561;-47;-3252;104;18457;-3;-1;4;106;50;0;-13
31596;-212;-3247;128;17402;2;-1;100;106;50;0;-12
31631;-66;-3269;104;19688;-3;-2;100;106;50;0;-13
31745;-170;-3180;119;33715;7;1;100;106;50;0;-12
31780;108;-3204;104;35648;8;-1;100;106;50;0;-12
31815;421;-3227;-8;35648;9;-1;100;106;50;1;-12
31850;715;-3241;0;2637;4;0;100;106;50;2;-12
31885;829;-3100;0;5273;3;6;100;106;50;3;-12
31920;1026;-2938;0;4570;2;1;101;106;50;4;-11
31955;935;-3044;0;7559;-2;-2;101;106;50;3;-12
31990;948;-2913;0;3516;2;1;101;106;50;3;-11
32025;975;-2901;0;28617;0;0;101;106;50;3;-11
32060;992;-2897;0;20004;0;0;101;106;50;3;-11
32129;1140;-3025;0;35121;7;-3;101;106;50;4;-12
32164;1327;-3113;0;32660;0;-4;101;106;50;5;-12
32199;1327;-3203;-16;35297;0;-2;101;106;50;5;-12
32234;1291;-3192;-16;9141;-1;5;101;106;50;5;-12
32269;1283;-2931;0;9141;-1;8;101;106;50;5;-11
32304;1308;-2643;0;6855;2;8;101;106;50;5;-10
32339;1497;-2467;0;35473;7;1;101;106;50;5;-9
32393;1508;-2469;0;35473;6;-1;101;106;50;6;-9
32428;1775;-2483;0;352;8;0;101;106;50;7;-9
32463;1932;-2481;0;35121;0;0;101;106;48;7;-9
32502;1906;-2487;0;1055;-4;-1;101;106;48;7;-9
32537;2019;-2466;0;352;2;0;101;106;47;8;-9
32572;2003;-2462;0;176;3;0;101;106;47;8;-9
32607;2218;-2527;24;32660;6;-5;102;106;52;8;-10
32653;2286;-2502;24;8789;-1;5;103;106;52;9;-10
32688;2281;-2359;24;13184;-3;3;103;106;52;9;-9
32723;2287;-2346;24;15820;0;-2;105;106;52;9;-9
32758;2194;-2390;24;20566;-7;-3;105;106;52;8;-9
32793;1909;-2476;0;18633;-9;-2;105;106;52;7;-9
32828;1618;-2506;0;17930;-9;-1;105;106;52;6;-10
32870;1662;-2508;0;17930;-2;0;105;106;52;6;-10
32905;1559;-2507;0;17930;4;-1;105;106;52;6;-10
32940;1812;-2510;0;18281;6;-1;105;106;52;7;-10
32975;1787;-2605;0;22676;-6;-6;105;106;52;7;-10
33010;1713;-2687;0;32695;0;-2;105;106;52;6;-10
33045;1924;-2721;0;2145;7;1;105;106;52;7;-10
33080;2200;-2645;0;562;8;1;105;106;52;8;-10
33115;2444;-2531;0;9879;2;6;105;106;52;9;-10
33150;2368;-2283;0;12516;-5;6;105;106;52;9;-9
33185;2237;-2151;0;24117;-1;0;105;106;52;8;-8
33222;2231;-2163;0;27457;0;-5;105;106;52;8;-8
33257;2249;-2256;0;34312;3;-1;106;106;52;8;-9
33292;2433;-2312;0;27105;3;-7;106;106;52;9;-9
33327;2479;-2561;0;30094;0;-5;106;106;52;9;-10
33362;2520;-2671;-8;2883;0;-1;106;106;52;10;-10
33445;2529;-2672;-8;9914;0;0;99;92;49;10;-10
33483;2535;-2640;-8;9387;-1;5;99;92;54;10;-10
33527;2593;-2588;-8;34137;6;-2;99;92;54;10;-10
33562;2812;-2670;-16;29215;2;-1;99;93;54;11;-10
33597;2791;-2703;-16;19898;-6;-3;99;93;54;11;-10
33632;2691;-2744;-16;19898;4;1;99;94;54;10;-10
33667;2819;-2720;-16;26754;0;-5;99;94;54;11;-10
33702;2918;-2877;-24;31676;6;-5;99;94;54;11;-11
33737;3018;-2997;-24;28160;-1;4;99;94;54;12;-11
33772;2992;-2853;-24;28160;0;-4;99;94;54;11;-11
33807;2998;-3089;-24;26051;-3;-8;94;84;54;11;-12
33842;3012;-3273;-24;33961;5;-4;94;84;54;12;-13
33877;3128;-3349;-24;24293;-1;-5;94;84;54;12;-13
33912;3009;-3567;-24;20250;-6;-6;94;84;54;12;-14
33947;2933;-3614;-24;17086;5;-1;94;84;54;11;-14
33982;2869;-3602;-24;17086;-4;1;94;84;54;11;-14
34017;3009;-3619;-24;17438;6;-2;94;84;54;12;-14
34052;3001;-3701;-24;25875;-4;-7;94;84;54;12;-14
34087;3016;-3964;-24;28336;1;-9;94;84;54;12;-15
34122;3031;-3991;-24;27809;0;-3;94;84;54;12;-15
34157;3018;-4205;-24;27457;-1;-4;94;84;53;12;-16
34192;3015;-4243;-24;27809;-1;0;93;82;52;12;-16
34227;3005;-4171;-24;27281;-1;0;88;72;51;12;-16
34275;3008;-4159;-24;23941;0;0;85;66;49;12;-16
34328;3015;-4121;-24;28512;0;-1;85;66;47;12;-16
34363;3068;-4320;-24;24820;0;-5;85;66;47;12;-17
34398;2998;-4390;-24;19195;-7;-3;85;66;47;11;-17
34433;2729;-4433;-24;19020;-7;-1;86;91;47;10;-17
34490;2724;-4386;-24;4078;3;3;86;91;47;10;-17
34525;2780;-4201;-24;14098;-4;6;86;91;47;11;-16
34560;2723;-4145;-24;4078;-1;0;86;92;57;10;-16
34604;2869;-4212;-24;28652;4;-6;86;93;57;11;-16
34639;2832;-4344;-24;27422;-2;-4;86;93;57;11;-17
34674;2863;-4489;-24;387;0;-2;86;93;57;11;-17
34709;3051;-4456;-24;738;7;1;86;93;57;12;-17
34744;3305;-4431;-24;2848;2;0;86;94;57;13;-17
34801;3297;-4386;-24;12164;-1;2;86;94;57;13;-17
34836;3196;-4280;-24;7770;-2;7;86;94;57;12;-17
34871;3157;-4250;-24;13219;2;-3;86;94;57;12;-17
34906;3194;-4251;-24;11109;-2;6;86;94;57;12;-17
34957;3148;-4177;-24;1441;2;0;86;95;57;12;-16
34992;3311;-4183;-24;3375;-2;-1;86;95;67;13;-16
35027;3245;-4222;-24;3375;-1;-1;86;95;67;12;-16
35228;3244;-4167;-24;26895;0;0;86;95;67;12;-16
35263;3213;-4358;-24;24609;-3;-8;86;95;67;12;-17
35298;3119;-4484;-24;15996;-6;1;86;95;67;12;-17
35333;2953;-4410;-24;7031;-2;0;86;95;67;11;-17
35368;2983;-4250;-24;8262;1;8;86;95;67;11;-17
35403;3011;-4049;-24;8262;0;0;86;95;67;12;-16
35462;2991;-4206;-24;7559;-1;-5;86;95;67;11;-16
35497;2985;-4254;-24;31430;-1;-1;86;95;67;11;-17
35532;3022;-4379;-24;31078;2;-5;86;95;67;12;-17
35567;3223;-4493;-24;2285;4;-2;86;95;67;12;-17
35602;3252;-4418;-24;10723;-3;6;86;95;67;13;-17
35637;3219;-4251;-24;9668;-1;6;86;95;67;12;-17
35672;3227;-4169;-24;11426;2;-5;86;95;67;12;-16
35707;3311;-4320;-24;15469;0;-1;86;95;67;13;-17
35742;3251;-4335;-24;22500;-6;-5;86;95;67;13;-17
35777;3082;-4493;-24;15117;-2;-2;86;95;67;12;-17
35812;3009;-4373;-24;8965;-2;7;86;95;67;12;-17
35847;3006;-4093;-24;7910;1;8;86;95;67;12;-16
35882;3019;-4049;-24;9141;-1;0;86;95;67;12;-16
35917;3013;-3843;-24;9141;-1;8;86;95;67;12;-15
35952;3039;-3596;-24;6680;0;2;86;95;67;12;-14
35987;3054;-3572;-24;34945;2;-1;86;95;67;12;-14
36022;2951;-3535;-24;35473;-4;1;86;95;67;11;-14
36057;3035;-3451;-24;2988;5;3;86;95;67;12;-13
36092;3114;-3414;-24;35824;4;0;86;95;67;12;-13
36127;3358;-3479;-40;33715;7;-4;85;91;67;13;-13
36162;3444;-3574;-48;27738;1;-7;85;91;67;13;-14
36197;3470;-3630;-48;23871;0;0;80;81;65;13;-14
36232;3484;-3615;-48;23168;0;0;76;73;63;13;-14
36320;3437;-3714;-48;21762;-5;-7;76;73;59;13;-14
36355;3245;-3889;-48;25277;-3;-3;76;73;59;12;-15
36390;3250;-3952;-48;32133;0;0;76;73;36;13;-15
36434;3257;-3925;-48;9316;-1;5;76;73;36;13;-15
36485;3223;-3761;-48;352;1;0;76;98;36;12;-15
36520;3340;-3764;-48;27387;0;-1;76;98;36;13;-15
36555;3335;-3911;-48;28441;-1;-3;76;98;36;13;-15
36590;3356;-3925;-48;2812;4;2;76;98;36;13;-15
36625;3487;-3729;-48;11074;0;7;76;98;36;13;-14
36660;3421;-3533;-40;12129;-2;2;76;98;36;13;-14
36695;3409;-3510;-40;18984;-1;0;76;98;36;13;-14
36765;3233;-3584;-24;20918;-8;-4;75;94;36;12;-14
36800;3089;-3627;-24;13887;-1;-1;75;94;36;12;-14
36835;3045;-3579;-24;18281;-2;0;75;94;36;12;-14
36870;2845;-3594;-24;18633;-2;0;75;94;36;11;-14
36905;2826;-3588;-24;8262;-1;0;75;94;36;11;-14
36963;3015;-3525;-24;4746;6;4;75;94;36;12;-14
36998;3142;-3344;-24;8438;1;2;75;94;36;12;-13
37033;3079;-3267;-24;16348;-7;3;75;94;36;12;-13
37068;2949;-3215;-24;13008;-1;0;75;94;36;11;-12
37103;2956;-3176;-24;6680;2;5;75;94;36;11;-12
37138;2994;-2989;-24;11426;-3;6;75;94;36;11;-11
37173;2832;-2779;-24;14766;-7;4;75;94;35;11;-11
37208;2587;-2626;-8;18105;-8;2;75;94;35;10;-10
37243;2376;-2596;0;18633;-5;0;75;94;35;9;-10
37278;2274;-2673;0;17402;-7;-3;75;94;35;9;-10
37313;2024;-2620;0;10898;-5;5;75;94;35;8;-10
37348;1854;-2413;0;19512;-8;1;75;94;35;7;-9
37383;1616;-2510;0;16875;-8;-2;75;94;35;6;-10
37418;1563;-2497;0;16875;-3;1;75;94;35;6;-9
37453;1351;-2544;0;25664;-5;-6;75;94;35;5;-10
37488;1311;-2808;0;27422;0;-9;75;94;35;5;-11
37523;1327;-3069;0;29707;0;-4;75;94;35;5;-12
37558;1327;-3171;-16;1090;0;0;75;94;35;5;-12
37593;1219;-3188;-16;33047;-2;-1;75;94;35;4;-12
37628;1284;-3278;-16;33047;7;-3;75;94;35;5;-13
37663;1305;-3335;-16;387;-5;-1;75;94;35;5;-13
37698;1103;-3347;-8;387;-7;-1;75;94;35;4;-13
37733;1000;-3354;-8;10758;-1;-1;75;94;35;4;-13
37770;945;-3318;-16;15855;-6;2;75;94;35;3;-13
37805;688;-3241;0;18316;-9;0;75;94;35;2;-12
37840;391;-3223;-8;18141;-9;0;75;94;35;1;-12
37875;99;-3226;104;18141;-9;-1;75;94;35;0;-12
37910;-190;-3233;128;18141;-7;-1;75;94;35;0;-12
37945;-237;-3234;128;18141;3;0;75;94;35;0;-12
38015;-177;-3236;128;18141;7;0;75;94;35;0;-12
38050;99;-3229;104;18141;4;0;75;94;35;0;-12
38085;149;-3228;88;29215;0;0;75;94;35;0;-12
38120;234;-3289;52;31148;4;-4;75;94;35;0;-13
38155;373;-3325;-8;28160;1;-1;75;94;35;1;-13
38190;328;-3425;-8;20953;-2;-3;75;94;35;1;-13
38225;287;-3418;-8;12691;-2;1;75;94;35;1;-13
38260;156;-3385;-8;13395;-4;1;75;94;35;0;-13
38295;129;-3360;-8;3551;3;2;75;94;35;0;-13
38330;317;-3278;8;3551;5;1;75;94;35;1;-13
38365;398;-3106;-8;15504;-5;5;75;94;35;1;-12
38400;296;-3025;-8;25172;-1;0;75;94;35;1;-12
38442;293;-3025;-8;27633;-1;0;75;94;35;1;-12
38477;293;-3029;-8;27633;-1;5;75;94;35;1;-12
38518;289;-3043;-8;27633;0;-5;75;94;35;1;-12
38553;289;-3025;-8;27281;-1;0;75;94;35;1;-12
38588;279;-3038;-8;26051;0;4;75;94;35;1;-12
38623;300;-3033;-8;32203;3;-3;75;94;35;1;-12
38658;477;-3155;-8;31500;5;-6;75;94;35;1;-12
38693;615;-3296;-8;34488;7;-4;75;94;35;2;-13
38728;867;-3425;0;31852;6;-6;75;94;35;3;-13
38763;1068;-3627;0;27105;2;-8;75;94;35;4;-14
38808;1068;-3600;0;26402;-1;-2;75;94;35;4;-14
38843;1081;-3459;0;26402;0;5;75;94;34;4;-13
38878;1087;-3401;0;17789;-1;0;75;94;34;4;-13
38913;1014;-3381;0;12340;-3;3;75;94;34;4;-13
38948;856;-3274;0;17613;-8;2;75;94;34;3;-13
38983;721;-3249;0;13219;-1;0;75;94;34;2;-12
39018;734;-3117;0;6012;2;6;75;94;34;2;-12
39053;938;-2967;0;211;7;1;75;94;34;3;-11
39088;1217;-2919;0;6363;6;4;75;94;34;4;-11
39123;1317;-2670;0;8121;1;8;75;94;34;5;-10
39158;1472;-2472;0;34453;7;0;75;94;34;5;-9
39193;1519;-2507;0;1090;0;-1;75;94;34;6;-10
39228;1666;-2473;0;35859;7;0;75;94;34;6;-9
39263;1951;-2468;0;35684;8;-1;75;94;34;7;-9
39298;2242;-2462;24;35684;8;-1;75;94;34;8;-9
39354;2272;-2424;24;11109;-3;5;75;94;33;9;-9
39389;2155;-2321;16;18316;-7;-1;75;94;33;8;-9
39424;1905;-2264;0;9703;-5;5;75;94;33;7;-9
39459;1908;-2191;0;35;5;1;75;94;33;7;-8
39494;2174;-2202;0;35332;8;-1;75;94;33;8;-8
39529;2463;-2236;0;34102;8;-2;75;94;33;9;-8
39564;2478;-2329;0;25488;-1;-7;75;94;33;9;-9
39599;2479;-2563;0;30234;0;-4;75;94;33;9;-10
39634;2647;-2677;-8;34629;7;-2;75;94;33;10;-10
39669;2911;-2806;-24;31465;7;-6;75;94;33;11;-11
39704;3006;-2965;-24;26191;-1;-7;75;94;33;12;-11
39739;2981;-3174;-24;30938;-1;-2;75;94;33;11;-12
39774;3087;-3284;-24;29707;3;-4;75;94;33;12;-13
39809;3107;-3464;-24;23906;-3;-8;75;94;33;12;-13
39844;3026;-3632;-24;24434;-1;-1;75;94;33;12;-14
39879;2989;-3812;-24;26719;-1;-8;75;94;33;11;-15
39930;2984;-4000;-24;28652;0;-1;75;94;33;11;-16
39965;3008;-4210;-24;26719;-1;-9;75;94;33;12;-16
40000;3013;-4498;-24;27246;0;-9;75;94;33;12;-17
40035;3007;-4616;-24;26367;-1;0;75;94;33;12;-18
40070;3033;-4782;-24;31641;3;-7;75;94;33;12;-19
40118;3079;-4848;-24;16699;-2;0;76;100;33;12;-19
40153;2928;-4818;-24;11953;0;0;77;100;33;11;-19
40188;2943;-4714;-24;4395;0;1;78;100;33;11;-18
40223;3023;-4689;-24;34418;0;-1;78;100;33;12;-18
40258;3078;-4752;-24;1758;0;-1;79;100;33;12;-19
40314;3062;-4762;-24;18633;-5;-1;79;100;33;12;-19
40959;160;329;0;27000;0;-5;0;100;50;0;1
40994;185;121;0;28934;1;-6;0;100;50;0;0
41029;225;18;0;27527;0;-5;0;100;8;0;0
41064;223;80;0;27000;-1;3;0;100;12;0;0
41099;220;115;0;15047;-1;0;0;100;12;0;0
41141;179;266;0;14168;-3;5;0;100;12;0;1
41176;152;324;0;23484;-1;0;0;100;12;0;1
41211;55;208;0;20496;-2;0;0;100;12;0;0
41267;38;208;0;141;0;0;0;100;12;0;0
41302;151;205;0;31043;2;-3;0;100;12;0;0
41337;239;98;0;30867;0;-1;0;100;11;0;0
41372;275;30;0;31922;1;-3;0;100;11;1;0
41407;397;-29;0;34734;2;-1;0;100;15;1;0
41442;426;-26;0;8051;0;3;0;100;15;1;0
41477;401;-129;-16;6469;-1;-5;0;100;15;1;0
41512;390;-188;-32;32098;-1;-1;0;100;15;1;0
41547;447;-237;-32;34031;0;-1;0;100;15;1;0
41609;424;-292;-24;25066;-3;-6;0;100;15;1;-1
41644;383;-464;0;25945;-1;-2;0;100;15;1;-1
41715;383;-478;0;15926;0;-1;0;94;14;1;-1
41818;364;-449;0;30867;-4;4;0;94;13;1;-1
41870;404;-560;0;20320;-1;-1;1;94;13;1;-2
41905;217;-560;0;19793;-6;-1;4;94;13;0;-2
41964;16;-560;0;9949;-1;0;6;94;13;0;-2
41999;16;-490;0;16453;0;0;6;94;13;0;-1
42043;4;-476;0;19793;2;0;6;94;13;0;-1
42078;112;-441;0;15398;0;0;6;94;13;0;-1
42175;163;-500;0;33680;5;-5;6;94;13;0;-2
42210;408;-517;0;3656;6;3;6;94;13;1;-2
42245;373;-480;0;35965;-6;-1;6;94;13;1;-1
42280;317;-481;0;24363;-1;-1;6;94;13;1;-1
42317;201;-514;0;17156;-8;-2;6;94;13;0;-2
42352;0;-465;0;16980;0;0;6;94;13;0;-1
42387;69;-477;0;9422;0;-1;6;94;13;0;-1
42422;105;-466;0;4324;1;0;6;94;13;0;-1
42505;146;-442;0;35051;4;-1;6;94;13;0;-1
42540;378;-474;0;3094;4;-1;6;94;13;1;-1
42575;419;-380;0;9070;0;7;6;94;13;1;-1
42610;431;-281;-24;2918;0;-1;0;72;13;1;-1
42645;437;-207;-32;9949;0;6;0;72;13;1;0
42680;421;-61;0;10652;-1;5;0;72;13;1;0
42715;411;-6;0;14520;-1;0;0;72;13;1;0
42750;219;-16;0;18738;-8;-2;0;72;17;0;0
42785;16;-82;0;23660;0;-1;0;72;17;0;0
42820;46;-192;0;28582;1;-7;0;72;17;0;0
42855;50;-223;0;27879;-1;5;0;72;17;0;0
42890;40;-246;0;16805;-1;-3;0;12;17;0;0
42925;38;-268;0;8191;0;1;0;12;17;0;-1
43108;160;324;0;27000;0;-6;0;100;50;0;1
43143;197;84;0;27703;1;-4;0;100;50;0;0
43178;210;30;0;27527;-1;3;0;100;8;0;0
43213;140;5;0;22254;-6;-5;0;100;8;0;0
43258;8;-176;0;31395;0;-1;0;100;8;0;0
43293;85;-239;0;27352;0;4;0;100;8;0;0
43328;75;12;0;27352;-1;8;0;100;8;0;0
43365;113;13;0;33855;3;-2;0;64;8;0;0
43400;205;-60;0;4184;-3;-4;0;25;12;0;0
43435;205;-81;-64;4711;2;2;0;25;11;0;0
43470;335;-105;-64;29109;0;-4;0;20;11;1;0
43505;160;348;0;27000;0;-1;0;100;50;0;1
43540;160;213;0;28582;0;-5;0;100;50;0;0
43575;210;16;0;28582;1;-4;0;100;8;0;0
43610;200;49;0;28230;-2;3;0;100;8;0;0
43645;153;2;0;22781;-4;-6;0;100;8;0;0
43680;43;-156;0;26824;-1;-7;0;100;8;0;0
43715;35;-240;0;1547;-1;-1;0;100;8;0;0
43756;58;-155;0;7523;1;6;0;100;8;0;0
43791;128;15;0;1020;0;0;0;73;8;0;0
43828;193;15;0;35965;5;-1;0;73;7;0;0
43863;294;25;0;29109;-1;0;0;46;7;1;0
43898;251;3;0;24363;-3;-2;0;46;7;1;0
43933;229;-15;0;33328;-1;-1;0;46;11;0;0
43970;156;-3;0;35086;-7;1;0;37;10;0;0
44005;244;-3;0;1371;7;0;0;37;10;0;0
44040;431;-18;0;26297;0;-1;0;37;18;1;0
44075;416;-236;-32;26473;-1;-10;0;37;18;1;0
44110;396;-538;0;27527;0;-8;1;37;18;1;-2
44165;265;-560;0;19090;-8;-1;1;24;18;1;-2
44200;197;-560;0;15835;-3;0;0;0;18;0;-2
44235;197;-560;0;15813;-1;0;0;0;18;0;-2
45540;160;260;0;21902;0;-1;0;100;50;0;1
45631;173;233;0;30480;2;-5;0;100;50;0;0
45666;265;35;0;29777;0;-3;0;100;8;1;0
45701;316;-22;0;33469;1;-2;0;100;8;1;0
45736;431;-52;0;31887;0;-1;0;94;8;1;0
45785;431;-47;0;26438;0;0;0;73;8;1;0
45822;427;-89;-8;26438;0;2;0;73;8;1;0
45857;431;-50;0;25031;0;0;0;55;7;1;0
45892;426;-7;0;25559;-1;0;0;55;7;1;0
45927;412;-67;0;18352;-1;-1;0;55;7;1;0
45962;324;-48;0;16594;-7;2;0;55;7;1;0
45997;59;-11;0;19758;-4;0;0;46;11;0;0
46032;42;-83;0;29074;2;-7;0;46;11;0;0
46067;69;-285;0;28547;0;-2;0;46;11;0;-1
46122;70;-299;0;8543;-1;0;0;37;11;0;-1
46157;103;-95;0;5555;3;7;0;37;11;0;0
46192;142;-5;0;33820;0;0;0;28;10;0;0
46238;225;-18;0;33820;6;-2;0;28;13;0;0
46273;431;-42;0;633;0;0;0;28;13;1;0
46321;431;-135;-16;27141;0;-8;0;28;13;1;0
46356;433;-272;-32;25559;-1;-1;0;28;17;1;-1
46391;376;-428;0;26262;-1;-3;0;28;17;1;-1
46426;369;-453;0;18527;-1;-1;0;28;16;1;-1
46491;327;-454;0;17729;-4;0;0;0;15;1;-1
46526;293;-453;0;17642;-1;0;0;0;15;1;-1
46617;156;196;0;29285;1;-8;0;100;50;0;0
